,Company,Market Value,Revenue,Profits,Assets,Rank,Sector,Industry,Continent,Country,Headquarters,State,CEO,Forbes Webpage,Profits as % of Assets,Profits as % of Revenue,description
616,Sekisui House,11.306,18.695,1.1239,19.408,616,Industrials,Construction Services,Asia,Japan,Japan,,Isami Wada,http://www.forbes.com/companies/sekisui-house/,0.057909109645507,0.0601176785236694,"Sekisui House (積水ハウス, Sekisui Hausu) is one of Japan's largest homebuilders. It was founded on August 1, 1960 and is headquartered in Osaka. In 2009, Sekisui House expanded into Australia and Russia before expanding into China and the United States the following year.The company has origins in and is affiliated with ja:積水化学工業 (Sekisui Chemical), which once was a major chemical firm, but has since diversified due to Asian competition; they supply medical diagnostic lab equipment and manufacture pharmaceuticals worldwide.  The Chemical firm has over 100 subsidiaries and affiliates."
617,Siam Commercial Bank,16.095,4.912,1.3495,81.346,616,Financials,Regional Banks,Asia,Thailand,Thailand,,Arthid Nanthawithaya,http://www.forbes.com/companies/siam-commercial-bank/,0.0165896294839328,0.27473534201954397,"Siam Commercial Bank (Thai: ธนาคารไทยพาณิชย์; RTGS: Thanakhan Thai Phanit) is a Thai bank that was founded on 30 January 1907. King Vajiralongkorn is the largest single shareholder, owning 23.35 percent of SCB shares."
618,China Eastern Airlines,12.94,14.802,0.6939,30.225,619,Industrials,Airline,Asia,China,China,,Xu Lun Ma,http://www.forbes.com/companies/china-eastern-airlines/,0.0229578163771712,0.0468788001621403,"China Eastern Airlines Corporation Limited (simplified Chinese: 中国东方航空公司; traditional Chinese: 中國東方航空公司), also known as China Eastern, is an airline headquartered in the China Eastern Airlines Building, on the grounds of Shanghai Hongqiao International Airport in Changning District, Shanghai. It is one of the ""Big Three"" airlines (alongside Air China and China Southern Airlines) of the People's Republic of China, operating international, domestic and regional routes. Its main hubs are at Shanghai Pudong International Airport and Shanghai Hongqiao International Airport.China Eastern Airlines is China's second-largest carrier by passenger numbers after China Southern Airlines. China Eastern and its subsidiary Shanghai Airlines became the 14th member of SkyTeam on 21 June 2011. The parent company of China Eastern Airlines Corporation Limited is China Eastern Air Holding Company."
619,Cemex,13.094000000000001,13.652000000000001,0.7507,29.111,620,Materials,Construction Materials,North America,Mexico,Mexico,,Fernando Angel González Olivieri,http://www.forbes.com/companies/cemex/,0.0257875030057367,0.0549882801054791,"CEMEX S.A.B. de C.V., known as Cemex, is a Mexican multinational building materials company headquartered in San Pedro, near Monterrey, Mexico. It manufactures and distributes cement, ready-mix concrete and aggregates in more than 50 countries. It is the second largest building materials company worldwide, only after LafargeHolcim.
Lorenzo Zambrano was the chairman and chief executive officer until his death on May 21, 2014.  About one-third of the company's sales come from its Mexico operations, a quarter from its plants in the U.S., 15% from Spain, and smaller percentages from its plants around the world.

CEMEX currently operates on four continents, with 66 cement plants, 2,000 ready-mix-concrete facilities, 400 quarries, 260 distribution centers and 80 marine terminals. In the 2020 Forbes Global 2000, Cemex was ranked as the 1327th -largest public company in the world. The company's world headquarters are in San Pedro Garza García, a city that is part of the Monterrey metropolitan area in the northeastern Mexican state of Nuevo León."
620,Sumitomo Realty,12.27,8.994,0.9481,41.13,621,Financials,Real Estate,Asia,Japan,Japan,,Junji Takashima,http://www.forbes.com/companies/sumitomo-realty/,0.0230513007537078,0.10541472092506099,"Sumitomo Realty & Development Co., Ltd. is a Japanese real estate development company headquartered in Shinjuku, Tokyo. It is a member of the Sumitomo Group.
It is one of the three largest real estate developers in Japan, alongside Mitsubishi Estate and Mitsui Fudosan. As of 2018, it has the second-largest real estate portfolio in Japan (after Mitsubishi), with a total value of 5.7 trillion yen.

"
621,Murata Manufacturing,28.4,10.375,1.4231,13.86,622,Information Technology,Electronics,Asia,Japan,Japan,,Tsuneo Murata,http://www.forbes.com/companies/murata-manufacturing/,0.102676767676768,0.137166265060241,"Murata Manufacturing Co., Ltd. (株式会社村田製作所, Kabushiki-gaisha Murata Seisakusho) is a Japanese manufacturer of electronic components, based in Nagaokakyo, Kyoto.
Honorary Chairman Akira Murata started Murata Manufacturing as a personal venture in October, 1944. In December 1950 reorganized the company into Murata Manufacturing Co., Ltd. with paid-in Capital ¥1 million.
Murata Manufacturing is primarily involved in the manufacturing of ceramic passive electronic components, primarily capacitors, and has an overwhelming marketshare worldwide in ceramic filters, high-frequency parts, and sensors.
As of March 31, 2013 Murata Manufacturing has 24 subsidiaries in Japan and 52 overseas in the United States, Canada, Mexico, Brazil, Germany, France, Italy, the United Kingdom, Switzerland, the Netherlands, Spain, Hungary, Finland, China, Taiwan, South Korea, Singapore, Malaysia, the Philippines, Thailand, Hong Kong, Vietnam and India.On April 13, 2012, Murata announced a deal to acquire RF Monolithics for $1.78 per share.On August 23, 2014, Murata announced the acquisition of Peregrine Semiconductor Corporation.On July 28, 2016 a Memorandum of Understanding was signed between Murata and Sony announcing the intent to sell a portion of the latter's battery business (Sony Energy Devices Corporation).In October 2017, Murata announced sponsorship of an exhibit in the Epcot theme park at Florida's Walt Disney World. Entitled The SpectacuLAB, the science oriented presentation emphasizes STEM themes in support of children's education. Murata also bought Sony's battery business.On December 15, 2020, Murata announced the opening of a new research and development centre dedicated to automotive applications in Minatomirai, Yokohama, Kanagawa Prefecture.

"
622,WEC Energy Group,19.048,7.472,0.9402,31.253,623,Utilities,Electric Utilities,North America,United States,Wisconsin,Wisconsin,Allen L. Leverett,http://www.forbes.com/companies/wec-energy-group/,0.0300835119828496,0.125829764453961,"WEC Energy Group Inc., based in Milwaukee, Wisconsin, provides electricity and natural gas to 4.4 million customers across four states. The company operates through its brands – We Energies (Wisconsin Electric Power and Wisconsin Gas), Wisconsin Public Service, Peoples Gas, North Shore Gas, Michigan Gas Utilities, Minnesota Energy Resources and Upper Michigan Energy Resources.
WEC Energy Group's headquarters is located at 231 W. Michigan Street in Milwaukee.
On 29 July 2015, the company completed its acquisition of Integrys Energy Group in a deal worth $9.1 billion.

"
623,JXTG Holdings,16.602,72.02600000000001,-0.6496,58.001000000000005,624,Energy,Oil & Gas Operations,Asia,Japan,Japan,,Yasushi Kimura,http://www.forbes.com/companies/jxtg-holdings/,-0.011199806899881,-0.00901896537361508,"ENEOS Holdings, Inc. (ENEOSホールディングス株式会社) is a Japanese petroleum and metals conglomerate headquartered in Tokyo, Japan. In 2012 the multinational corporation consisted of 24,691 employees worldwide and, as of March 2013, JX Holdings was the forty third largest company in the world by revenue. It is one of the core companies of the Mitsubishi Group through its predecessor (the original Nippon Oil Corporation)'s merger with Mitsubishi Oil."
624,China Fortune Land Development,15.544,7.629,0.9771,35.96,625,Industrials,Construction Services,Asia,China,China,,Liang Jin,http://www.forbes.com/companies/china-fortune-land-development/,0.0271718576195773,0.12807707432166698,"China Fortune Land Development Co., Ltd.  is a publicly traded Chinese real estate developer, based in Beijing, headed by Wang Wenxue and focused on industrial parks. They are the current owners of Chinese Super League club Hebei China Fortune F.C., whom they purchased on 27 January 2015. Wang Wenxue still the largest shareholder of the company via China Fortune Land Development Holding.
As of May 2015, Wang Wenxue has an estimated net worth of US$4.1 billion.China Fortune Land Development was a constituent of the CSI 300 Index (index for large to medium-sized companies in the mainland China's stock exchanges) as well as its sub-index CSI 100 Index. Since June 2017, it also part of Shanghai Stock Exchange's blue chip index: SSE 50 Index.

"
625,Evonik,14.917,14.085,0.8274,22.07,626,Materials,Specialized Chemicals,Europe,Germany,Germany,,Klaus Engel,http://www.forbes.com/companies/evonik/,0.0374898051653829,0.0587433439829606,"Evonik Industries AG is a stock-listed German speciality chemicals company headquartered in Essen, North Rhine-Westphalia, Germany. It is the second largest chemicals company in Germany, and one of the largest speciality chemicals companies in the world. It is predominantly owned by the RAG Foundation and was founded on 12 September 2007 as a result of restructuring of the mining and technology group RAG.
Evonik Industries united the business areas of chemicals, energy and real estate of RAG, while mining operations continue to be carried out by RAG. Since then, the energy and real estate business areas have been divested, with no share being held in the former and a minority share still being held in the latter. Its specialty chemicals business generates around 80% of sales in areas in which it holds leading market positions. Evonik Industries employs about 37,000 people and carries out activities in more than 100 countries. The operating activities are organized into six business units which are a part of the chemicals business area. Evonik is the main sponsor of German football club Borussia Dortmund.

"
