,Company,Market Value,Revenue,Profits,Assets,Rank,Sector,Industry,Continent,Country,Headquarters,State,CEO,Forbes Webpage,Profits as % of Assets,Profits as % of Revenue,description
10,Bank of America,156.02100000000002,91.49600000000001,15.844000000000001,2185.498,11,Financials,Major Banks,North America,United States,North Carolina,North Carolina,Brian Moynihan,http://www.forbes.com/companies/bank-of-america/,0.0072496062682281094,0.173166040045466,"The Bank of America Corporation (simply referred to as Bank of America, often abbreviated as BofA or BoA) is an American multinational investment bank and financial services holding company headquartered in Charlotte, North Carolina, with central hubs in New York City, Dallas, Toronto, London and Hong Kong. Founded in San Francisco, Bank of America was formed through NationsBank's acquisition of BankAmerica in 1998. It is the second largest banking institution in the United States, after JPMorgan Chase, and the eighth largest bank in the world. Bank of America is one of the Big Four banking institutions of the United States. It services approximately 10.73% of all American bank deposits, in direct competition with JPMorgan Chase, Citigroup and Wells Fargo. Its primary financial services revolve around commercial banking, wealth management, and investment banking.
One branch of its history stretches back to Bank of Italy, founded by Amadeo Pietro Giannini in 1904, which provided Italian immigrants who faced service discrimination various banking options. Originally headquartered in San Francisco, California, Giannini acquired Banca d'America e d'Italia (Bank of America and Italy) in 1922. The passage of landmark federal banking legislation facilitated a rapid growth in the 1950s, quickly establishing a prominent market share. After suffering a significant loss after the 1998 Russian bond default, BankAmerica, as it was then known, was acquired by the Charlotte-based NationsBank for US$62 billion. Following what was then the largest bank acquisition in history, the Bank of America Corporation was founded. Through a series of mergers and acquisitions, it built upon its commercial banking business by establishing Merrill Lynch for wealth management and Bank of America Merrill Lynch for investment banking in 2008 and 2009, respectively (since renamed BofA Securities).Both Bank of America and Merrill Lynch Wealth Management retain large market shares in their respective offerings. The investment bank is considered within the ""Bulge Bracket"" as the third largest investment bank in the world, as of 2018. Its wealth management side manages US$1.081 trillion in assets under management (AUM) as the second largest wealth manager in the world, after UBS. In commercial banking, Bank of America operates—but does not necessarily maintain retail branches—in all 50 states of the United States, the District of Columbia and more than 40 other countries. Its commercial banking footprint encapsulates 46 million consumer and small business relationships at 4,600 banking centers and 15,900 automated teller machines (ATMs).
The bank's large market share, business activities, and economic impact has led to numerous lawsuits and investigations regarding both mortgages and financial disclosures dating back to the 2008 financial crisis. Its corporate practices of servicing the middle class and wider banking community has yielded a substantial market share since the early 20th century. As of August 2018, Bank of America has a $313.5 billion market capitalization, making it the 13th largest company in the world. As the sixth largest American public company, it garnered $102.98 billion in sales as of June 2018. Bank of America was ranked #24 on the 2018 Fortune 500 rankings of the largest US corporations by total revenue. Likewise, Bank of America was also ranked #8 on the 2020 Global 2000 rankings done by Forbes. Bank of America was named the ""World's Best Bank"" by the Euromoney Institutional Investor in their 2018 Awards for Excellence."
11,AT&T,234.17700000000002,146.80100000000002,13.244000000000002,402.67199999999997,12,Telecommunication Services,Telecommunications services,North America,United States,Texas,Texas,Randall Stephenson,http://www.forbes.com/companies/att/,0.0328902928438034,0.0902173690914912,"AT&T Inc. is an American multinational conglomerate holding company, Delaware-registered but headquartered at Whitacre Tower in Downtown Dallas, Texas. It is the world's largest telecommunications company, the largest provider of mobile telephone services, and the largest provider of fixed telephone services in the United States through AT&T Communications.  Since June 14, 2018, it is also the parent company of mass media conglomerate WarnerMedia, making it the world's largest media and entertainment company in terms of revenue. As of 2020, AT&T was ranked 9 on the Fortune 500 rankings of the largest United States corporations, with revenues of $181 billion.AT&T began its history as Southwestern Bell Telephone Company, a subsidiary of the Bell Telephone Company, founded by Alexander Graham Bell in 1877. The Bell Telephone Company became the American Telephone and Telegraph Company in 1885 and was later rebranded as AT&T Corporation. The 1982 United States v. AT&T antitrust lawsuit resulted in the divestiture of AT&T Corporation's (""Ma Bell"") subsidiaries or Regional Bell Operating Companies (RBOCs), commonly referred to as  ""Baby Bells"", resulting in several independent companies, including Southwestern Bell Corporation; the latter changed its name to SBC Communications Inc. in 1995. In 2005, SBC purchased its former parent AT&T Corporation and took on its branding, with the merged entity naming itself AT&T Inc. and using its history, iconic logo and stock-trading symbol. AT&T Inc. acquired BellSouth in 2006, the last independent Baby Bell company, making its formerly joint venture Cingular Wireless (which had acquired AT&T Wireless in 2004) wholly owned and rebranding it as AT&T Mobility.
The current AT&T reconstitutes much of the former Bell System, and includes ten of the original 22 Bell Operating Companies along with the original long-distance division.

"
12,Citigroup,138.149,85.945,15.770999999999999,1800.967,13,Financials,Major Banks,North America,United States,New York,New York,Mike Corbat,http://www.forbes.com/companies/citigroup/,0.0087569622319565,0.18350107626970702,"Citigroup Inc. or Citi (stylized as citi) is an American multinational investment bank and financial services corporation headquartered in New York City. The company was formed by the merger of banking giant Citicorp and financial conglomerate Travelers Group in 1998; Travelers was subsequently spun off from the company in 2002. Citigroup owns Citicorp, the holding company for Citibank, as well as several international subsidiaries. Citi is incorporated in New York.Citigroup is the third largest banking institution in the United States; alongside JPMorgan Chase, Bank of America, and Wells Fargo, it is one of the Big Four banking institutions of the United States. It is a systemically important financial institution and is on the list of systemically important banks that are commonly cited as being too big to fail. It is one of the nine global investment banks in the Bulge Bracket.
Citigroup is ranked 30th on the Fortune 500 as of 2019. Citigroup has over 200 million customer accounts and does business in more than 160 countries. It has 204,000 employees, although it had 357,000 employees before the financial crisis of 2007–2008, when it was bailed out by a massive stimulus package from the U.S. government.Citigroup announced in September 2020 that the CEO Michael Corbat is to retire in February 2021 and Jane Fraser to become the first woman CEO of a major Wall Street bank."
13,HSBC Holdings,132.95600000000002,70.267,13.4786,2409.656,14,Financials,Major Banks,Europe,United Kingdom,United Kingdom,,Stuart Gulliver,http://www.forbes.com/companies/hsbc-holdings/,0.0055935785024916395,0.19181977315098103,"HSBC Holdings plc is a British multinational investment bank and financial services holding company. It is the largest bank in Europe, with total assets of US$2.715 trillion (as of August 2020). HSBC traces its origin to a hong in British Hong Kong and its present form was established in London by the Hongkong and Shanghai Banking Corporation to act as a new group holding company in 1991; its name derives from that company's initials. The Hongkong and Shanghai Banking Corporation opened branches in Shanghai in 1865 and was first formally incorporated in 1866.HSBC has around 3,900 offices in 65 countries and territories across Africa, Asia, Oceania, Europe, North America, and South America, and around 38 million customers. As of 2014, it was the world's sixth-largest public company, according to a composite measure by Forbes magazine.HSBC is organised within four business groups: Commercial Banking, Global Banking and Markets (investment banking), Retail Banking and Wealth Management, and Global Private Banking. In 2020, the bank announced that it would consolidate its Retail Banking & Wealth Management arm with Global Private Banking, to form Wealth & Personal Banking.HSBC has a dual primary listing on the Hong Kong Stock Exchange and London Stock Exchange and is a constituent of the Hang Seng Index and the FTSE 100 Index. As of 30 October 2020, it had a market capitalisation of £66.1 billion, the third-largest company listed on the London Stock Exchange. It has secondary listings on the New York Stock Exchange, Euronext Paris, and the Bermuda Stock Exchange.
HSBC's history has been plagued by a succession of scandals and the bank has been repetitively fined for money laundering (sometimes in relation with organized crime or terrorist organizations like Al Qaeda) or setting up large scale tax avoidance schemes."
14,Verizon Communications,206.24400000000003,131.80700000000002,17.97,244.58700000000002,15,Telecommunication Services,Telecommunications services,North America,United States,New Jersey,New Jersey,Lowell Mcadam,http://www.forbes.com/companies/verizon-communications/,0.0734707895350121,0.13633570295963002,"Verizon Communications Inc. is an American multinational telecommunications conglomerate and a corporate component of the Dow Jones Industrial Average. The company is based at 1095 Avenue of the Americas in Midtown Manhattan, New York City, but is incorporated in Delaware.
In 1984, the United States Department of Justice mandated AT&T Corporation to break up the Bell System into seven companies, each a Regional Bell Operating Company (RBOC), commonly referred to as ""Baby Bells"". Bell Atlantic, one of the Baby Bells, came into existence the same year, consisting of the separate operating companies New Jersey Bell, Bell of Pennsylvania, Diamond State Telephone, and C&P Telephone, with a trading area from New Jersey to Virginia.
As part of a rebranding of the Baby Bells in the mid-1990s, all of Bell Atlantic's operating companies assumed the holding company's name. In 1997, Bell Atlantic expanded into New York and the New England states by merging with fellow Baby Bell NYNEX. Bell Atlantic was the surviving company name, and the merged company moved its headquarters from Philadelphia to NYNEX's old headquarters in New York City. In 2000, Bell Atlantic acquired GTE, which operated telecommunications companies across most of the rest of the country that was not already in Bell Atlantic's footprint. Bell Atlantic, the surviving entity, changed its name to Verizon, a portmanteau of veritas (Latin for ""truth"") and horizon.In 2015, Verizon expanded into content ownership by acquiring AOL, and two years later, it acquired Yahoo!. AOL and Yahoo were amalgamated into a new division named Oath Inc., currently known as Verizon Media. As of 2016, Verizon is one of three remaining companies with roots in the former Baby Bells. The other two, like Verizon, exist as a result of mergers among fellow former Baby Bell members. SBC Communications bought the Bells' former parent AT&T Corporation and took on the AT&T name, and Lumen Technologies (formerly Century Link) acquired Qwest (formerly US West) in 2011.
As of April 2019, Verizon's subsidiary Verizon Wireless is the second largest wireless communications service provider in the United States, with 153.1 million mobile customers. And as of 2017, Verizon is the only publicly traded telecommunications company to have two stock listings in its home country, both the NYSE (principal) and NASDAQ (secondary). As of 2017, it is also the second largest telecommunications company by revenue after AT&T."
15,Wal-Mart Stores,215.696,482.13,14.694,199.581,15,Consumer Discretionary,Discount Stores,North America,United States,Arkansas,Arkansas,C Mcmillon,http://www.forbes.com/companies/wal-mart-stores/,0.0736242427886422,0.0304772571713023,"Walmart Inc. ( ; formerly Wal-Mart Stores, Inc.) is an American multinational retail corporation that operates a chain of hypermarkets, discount department stores, and grocery stores from the United States, headquartered in Bentonville, Arkansas. The company was founded by Sam Walton in 1962 and incorporated on October 31, 1969. It also owns and operates Sam's Club retail warehouses. As of October 31, 2020, Walmart has 11,510 stores and clubs in 27 countries, operating under 56 different names. The company operates under the name Walmart in the United States and Canada, as Walmart de México y Centroamérica in Mexico and Central America, as Asda in the United Kingdom, as the Seiyu Group in Japan, and as Flipkart Wholesale in India. It has wholly owned operations in Argentina, Chile, Canada, and South Africa. Since August 2018, Walmart holds only a minority stake in Walmart Brasil, which was renamed Grupo Big in August 2019, with 20 percent of the company's shares, and private equity firm Advent International holding 80 percent ownership of the company.
Walmart is the world's largest company by revenue, with US$514.405 billion, according to the Fortune Global 500 list in 2019. It is also the largest private employer in the world with 2.2 million employees. It is a publicly traded family-owned business, as the company is controlled by the Walton family. Sam Walton's heirs own over 50 percent of Walmart through both their holding company Walton Enterprises and their individual holdings. Walmart was the largest United States grocery retailer in 2019, and 65 percent of Walmart's US$510.329 billion sales came from U.S. operations.Walmart was listed on the New York Stock Exchange in 1972. By 1988, it was the most profitable retailer in the U.S., and it had become the largest in terms of revenue by October 1989. The company was originally geographically limited to the South and lower Midwest, but it had stores from coast to coast by the early 1990s. Sam's Club opened in New Jersey in November 1989, and the first California outlet opened in Lancaster, in July 1990. A Walmart in York, Pennsylvania, opened in October 1990, the first main store in the Northeast.Walmart's investments outside the U.S. have seen mixed results. Its operations and subsidiaries in Canada, the United Kingdom, Central America, South America, and China are highly successful, but its ventures failed in Germany and South Korea."
16,PetroChina,203.84799999999998,274.608,5.7043,368.685,17,Energy,Oil & Gas Operations,Asia,China,China,,Wang Dongjin,http://www.forbes.com/companies/petrochina/,0.0154720154061055,0.020772519373069998,"PetroChina Company Limited (simplified Chinese: 中国石油天然气股份有限公司; traditional Chinese: 中國石油天然氣股份有限公司) is a Chinese oil and gas company and is the listed arm of state-owned China National Petroleum Corporation (CNPC), headquartered in Dongcheng District, Beijing. The company is currently Asia's largest oil and gas producer and was China's second biggest oil producer in 2006. Traded in Hong Kong and New York, the mainland enterprise announced its plans to issue stock in Shanghai in November 2007, and subsequently entered the constituent of SSE 50 Index. In the 2020 Forbes Global 2000, PetroChina was ranked as the 32nd-largest public company in the world."
17,China Mobile,240.997,107.758,17.1245,219.893,18,Telecommunication Services,Telecommunications services,Asia,China,China,,Yue Li,http://www.forbes.com/companies/china-mobile/,0.0778765126675247,0.158916275357746,"China Mobile is the trade name of both China Mobile Limited (Chinese: 中国移动有限公司; pinyin: Zhōngguó Yídòng Yǒu Xiàn Gōngsī) and its ultimate controlling shareholder, China Mobile Communications Group Co., Ltd. (Chinese: 中国移动通信集团有限公司; pinyin: Zhōngguó Yídòng Tōngxìn Jítuán Gōngsī, formerly known as China Mobile Communications Corporation, ""CMCC""), a Chinese state-owned company. China Mobile Limited provides mobile voice and multimedia services through its nationwide mobile telecommunications network across mainland China and Hong Kong.China Mobile Limited is listed on both the NYSE and the Hong Kong Stock Exchange. It is the largest mobile telecommunications corporation by market capitalisation, and also the world's largest mobile network operator by total number of subscribers, with over 946.73 million active subscribers as of June 2020.As of 31 October 2020, China Mobile Limited's total market value stood at HK$965 billion, which is the largest red chip company."
18,Samsung Electronics,161.55,177.28599999999997,16.5176,206.541,18,Information Technology,Semiconductors,Asia,South Korea,South Korea,,Oh-Hyun Kwon,http://www.forbes.com/companies/samsung-electronics/,0.0799724994068974,0.0931692293807746,"The Samsung Electronics Co., Ltd. (Korean: 삼성전자; Hanja: 三星電子; RR: Samsung Jeonja; lit. ""tristar electronics"", sometimes shortened to SEC and stylized as SɅMSUNG) is a South Korean multinational electronics company headquartered in the Yeongtong District of Suwon. It is the pinnacle of the Samsung chaebol, accounting for 70% of the group's revenue in 2012. Samsung Electronics has played a key role in the group's corporate governance due to circular ownership. Samsung Electronics has assembly plants and sales networks in 74 countries and employs around 290,000 people. It is majority-owned by foreign investors. It is the world's largest manufacturer of consumer electronics by revenue. As of 2019, Samsung Electronics is the world's second largest technology company by revenue, and its market capitalization stood at US$520.65 billion, the 12th largest in the world.Samsung is a major manufacturer of electronic components such as lithium-ion batteries, semiconductors, image sensors, camera modules and displays for clients such as Apple, Sony, HTC and Nokia. It is the world's largest manufacturer of mobile phones and smartphones, started with the original Samsung Solstice and later, the popularity of its Samsung Galaxy line of devices. The company is also a major vendor of tablet computers, particularly its Android-powered Samsung Galaxy Tab collection, and regarded for developing the phablet market with the Samsung Galaxy Note family of devices. It has also developed 5G capable smartphones including the Galaxy S20 and Galaxy Note 20 and foldable phones including the Galaxy Fold. Samsung has been the world's largest television manufacturer since 2006, and the world's largest manufacturer of mobile phones since 2011. It is also the world's largest memory chip manufacturer and, from 2017 to 2018, had been the largest semiconductor company in the world, briefly dethroning Intel, the decades-long champion.In 2012, Kwon Oh-hyun was appointed the company's CEO, but announced in October 2017 that he would resign in March 2018, citing an ""unprecedented crisis"". As of March 2018, the company maintains a three-CEO layout, with Ki Nam Kim, Hyun Suk Kim, and Dong Jin Koh. It has also had HC Hong as a separate CEO for Southeast Asia since 2015."
19,Ping An Insurance Group,89.97399999999999,98.68799999999999,8.6579,732.2769999999999,20,Financials,Diversified Insurance,Asia,China,China,,Ming Ma,http://www.forbes.com/companies/ping-an-insurance/,0.0118232581386552,0.0877300178339818,"Ping An Insurance known also as Ping An of China (simplified Chinese: 中国平安; traditional Chinese: 中國平安; pinyin: Zhōngguó Píng Ān), full name Ping An Insurance (Group) Company of China, Ltd. is a Chinese holding conglomerate whose subsidiaries mainly deal with insurance, banking, and financial services. The company was founded in 1988 and is headquartered in Shenzhen. ""Ping An"" literally means ""safe and well"".
Ping An ranked 7th on the Forbes Global 2000 list and 29th on the Fortune Global 500 list.The company is considered to be China's biggest insurer, with US$107 billion in gross premium income in 2018. Its market capitalization is at US$220 billion in July 2019, making it the world's largest insurer except for Berkshire Hathaway.Ping An Insurance is one of the top 50 companies in the Shanghai Stock Exchange. It is also a constituent stock of Hang Seng Index, an index of the top 50 companies in the Hong Kong Stock Exchange. Ping An Insurance was also included in the pan-China stock indices CSI 300 Index, FTSE China A50 Index and Hang Seng China 50 Index.Ping An Insurance has been selected for the 2019 Dow Jones Sustainability Emerging Markets Index (DJSI). It was the first insurance company from mainland China to be selected on the index. Ping An is a signatory of the United Nations-supported Principles for Responsible Investment (PRI), and was the first asset owner in mainland China to join.Ping An Insurance consistently ranks as the world's top global insurance brand, and as of 2018, was the third most valuable global financial brand in the world.

"
20,Allianz,79.725,115.42399999999999,7.3377,926.1569999999999,21,Financials,Diversified Insurance,Europe,Germany,Germany,,Oliver Bäte,http://www.forbes.com/companies/allianz/,0.00792273880130475,0.06357170085944,"Allianz SE ( AL-ee-ənts; German pronunciation: [aliˈants] (listen)) is a European multinational financial services company headquartered in Munich, Germany. Its core businesses are insurance and asset management. 
As of 2014, it is the world's largest insurance company, the largest financial services group and the largest company according to a composite measure by Forbes magazine, as well as the largest financial services company when measured by 2013 revenue. The company is a component of the Euro Stoxx 50 stock market index.Its asset management division, which consists of PIMCO, Allianz Global Investors and Allianz Real Estate, has €1,960 billion of assets under management (AuM), of which €1,448 billion are third-party assets (as at 2017-12-31).Allianz sold Dresdner Bank to Commerzbank in November 2008. As a result of this transaction, Allianz gained a 14% controlling stake in the new Commerzbank."
