,Company,Market Value,Revenue,Profits,Assets,Rank,Sector,Industry,Continent,Country,Headquarters,State,CEO,Forbes Webpage,Profits as % of Assets,Profits as % of Revenue,description
10,Toyota Motor,239.045,252.185,19.1204,389.69300000000004,11,Consumer Discretionary,Auto & Truck Manufacturers,Asia,Japan,Japan,,Akio Toyoda,http://www.forbes.com/companies/toyota-motor/,0.0490652898563741,0.0758189424430478,"Toyota Motor Corporation (Japanese: トヨタ自動車株式会社, Hepburn: Toyota Jidōsha KK, IPA: [toꜜjota], English: , commonly known as Toyota) is a Japanese multinational automotive manufacturer headquartered in Toyota, Aichi, Japan.  It was founded by Kiichiro Toyoda and incorporated on August 28, 1937 (1937-08-28). In 2017, Toyota's corporate structure consisted of 364,445 employees worldwide and, as of December 2019, was the tenth-largest company in the world by revenue. Toyota is the largest automobile manufacturer in the world followed by Volkswagen, based on 2020 unit sales. Toyota was the world's first automobile manufacturer to produce more than 10 million vehicles per year, which it has done since 2012, when it also reported the production of its 200 millionth vehicle. As of July 2014, Toyota was the largest listed company in Japan by market capitalization (worth more than twice as much as number 2-ranked SoftBank) and by revenue.Toyota is the global market leader in sales of hybrid electric vehicles, and one of the largest companies to encourage the mass-market adoption of hybrid vehicles across the globe. Toyota is also a market leader in hydrogen fuel-cell vehicles. Cumulative global sales of Toyota and Lexus hybrid passenger car models achieved the 15 million milestone in January 2020. Its Prius family is the world's top-selling hybrid nameplate with over 6 million units sold worldwide as of January 2017.The company was founded by Kiichiro Toyoda in 1937, as a spinoff from his father's company Toyota Industries, to manufacture automobiles. Three years earlier, in 1934, while still a department of Toyota Industries, it developed its first product, the Type A engine, and its first passenger car in 1936, the Toyota AA. Toyota Motor Corporation produces vehicles under five brands, including the Toyota brand, Hino, Lexus, Ranz, and Daihatsu. It also holds a 20.02% stake in Subaru Corporation, a 5.9% stake in Isuzu until 2018, a 5.1% stake in Mazda, a 4.9% stake in Suzuki, a 3.8% stake in Yamaha Motor Corporation, and a 2.8% stake in Panasonic, as well as joint-ventures with two in China (GAC Toyota and Sichuan FAW Toyota Motor), one in India (Toyota Kirloskar), one in the Czech Republic (TPCA), one in the United States (MTMUS), along with several ""nonautomotive"" companies. TMC is part of the Toyota Group, one of the largest conglomerates in the world.Toyota is listed on the London Stock Exchange, New York Stock Exchange and Tokyo Stock Exchange."
11,Apple,741.7819999999999,199.378,44.461999999999996,261.894,12,Information Technology,Computer Hardware,North America,United States,California,California,Timothy Cook,http://www.forbes.com/companies/apple/,0.169770976043743,0.223003541012549,"Apple Inc. is an American multinational technology company headquartered in Cupertino, California, that designs, develops, and sells consumer electronics, computer software, and online services. It is considered one of the Big Five companies in the U.S. information technology industry, along with Amazon, Google, Microsoft, and Facebook. Its hardware products include the iPhone smartphone, the iPad tablet computer, the Mac personal computer, the iPod portable media player, the Apple Watch smartwatch, the Apple TV digital media player, the AirPods wireless earbuds, the AirPods Max headphones, and the HomePod smart speaker line. Apple's software includes iOS, iPadOS, macOS, watchOS, and tvOS operating systems, the iTunes media player, the Safari web browser, the Shazam music identifier, and the iLife and iWork creativity and productivity suites, as well as professional applications like Final Cut Pro X, Logic Pro, and Xcode. Its online services include the iTunes Store, the iOS App Store, Mac App Store, Apple Arcade, Apple Music, Apple TV+, iMessage, and iCloud. Other services include Apple Store, Genius Bar, AppleCare, Apple Pay, Apple Pay Cash, and Apple Card.
Apple was founded by Steve Jobs, Steve Wozniak, and Ronald Wayne in April 1976 to develop and sell Wozniak's Apple I personal computer, though Wayne sold his share back within 12 days. It was incorporated as Apple Computer, Inc., in January 1977, and sales of its computers, including the Apple I and Apple II, grew quickly. 
Jobs and Wozniak hired a staff of computer designers and had a production line starting in Jobs' garage. Apple went public in 1980 to instant financial success. Over the next few years, Apple shipped new computers featuring innovative graphical user interfaces, such as the original Macintosh in 1984, and Apple's marketing advertisements for its products received widespread critical acclaim. However, the high price of its products and limited application library caused problems, as did power struggles between executives. In 1985, Wozniak departed Apple amicably and remained an honorary employee, while Jobs resigned to found NeXT, taking a few co-workers with him.As the market for personal computers expanded and evolved through the 1990s, Apple lost considerable market share to the lower-priced duopoly of Microsoft Windows on Intel PC clones. The board recruited CEO Gil Amelio to what would be a 500-day attempt to rehabilitate the financially troubled company—reshaping it with layoffs, executive restructuring, and product focus. He led Apple to buy NeXT in 1997, solving a failed operating system strategy and bringing Jobs back. 
Jobs regained leadership status, becoming CEO in 2000. Apple swiftly returned to profitability under the revitalizing Think different campaign, rebuilding Apple's status by launching the iMac in 1998, opening a retail chain of Apple Stores in 2001, and acquiring numerous companies to broaden the software portfolio. The company was renamed to Apple Inc. in 2007, reflecting a focus toward consumer electronics, and launched the iPhone to critical acclaim and financial success. In August 2011, Jobs resigned as CEO due to health complications, and Tim Cook became the new CEO. Two months later, Jobs died, marking the end of an era for the company. In June 2019, Jony Ive, Apple's CDO, left the company to start his own firm, but stated he would work with Apple as its primary client.
Apple's worldwide annual revenue totaled $274.5 billion for the 2020 fiscal year. Apple is the world's largest technology company by revenue and one of the world's most valuable companies. Apple is the world's 4th-largest PC vendor by unit sales as of January 2021. It is also the world's fourth-largest smartphone manufacturer. In August 2018, Apple became the first publicly traded U.S. company to be valued at over $1 trillion and just two years later, in August 2020 became the first $2 trillion U.S. company. Apple employs 147,000 full-time employees and maintains 510 retail stores in 25 countries as of 2020. It operates the iTunes Store, which is the world's largest music retailer. As of January 2020, more than 1.5 billion Apple products are actively in use worldwide. The company also has a high level of brand loyalty and is ranked as the world's most valuable brand. However, Apple receives significant criticism regarding the labor practices of its contractors, its environmental practices and unethical business practices, including anti-competitive behavior, as well as the origins of source materials."
12,Royal Dutch Shell,195.38,420.371,14.8841,353.116,13,Energy,Oil & Gas Operations,Europe,Netherlands,Netherlands,,Ben Van Beurden,http://www.forbes.com/companies/royal-dutch-shell/,0.0421507380011101,0.0354070570995621,"Royal Dutch Shell, commonly known as Shell, is a British-Dutch multinational oil and gas company headquartered in The Hague, Netherlands and incorporated in the United Kingdom as a public limited company (PLC). It is one of the oil and gas ""supermajors"" and the fifth-largest company in the world measured by 2020 revenues (and the largest based in Europe). In the 2020 Forbes Global 2000, Royal Dutch Shell was ranked as the 21st-largest public company in the world. Shell was first in the 2013 Fortune Global 500 list of the world's largest companies; in that year its revenues were equivalent to 84% of the Dutch national $556 billion GDP.Shell is vertically integrated and is active in every area of the oil and gas industry, including exploration and production, refining, transport, distribution and marketing, petrochemicals, power generation, and trading. It also has renewable energy activities, including biofuels, wind, energy-kite systems, and hydrogen. Shell has operations in over 70 countries, produces around 3.7 million barrels of oil equivalent per day and has 44,000 service stations worldwide. As of 31 December 2014, Shell had total proved reserves of 13.7 billion barrels (2.18×109 m3) of oil equivalent. Shell Oil Company, its principal subsidiary in the United States, is one of its largest businesses. Shell holds 50% of Raízen, a joint venture with Cosan, which is the third-largest Brazil-based energy company by revenues and a major producer of ethanol.Shell was formed in 1907 through the amalgamation of the Royal Dutch Petroleum Company (Dutch: N.V. Koninklijke Nederlandse Petroleum Maatschappij) of the Netherlands (formerly the Royal Dutch Company for the Exploitation of Petroleum Wells in the Dutch East Indies (Dutch: N.V. Koninklijke Maatschappij tot Exploitatie van Petroleumbronnen in Nederlandsch-Indië)) and the ""Shell"" Transport and Trading Company of the United Kingdom. Until its unification in 2005 the firm operated as a dual-listed company, whereby the British and Dutch companies maintained their legal existence but operated as a single-unit partnership for business purposes. Shell first entered the chemicals industry in 1929. Shell was one of the ""Seven Sisters"" which dominated the global petroleum industry from the mid-1940s to the mid-1970s. In 1970 Shell acquired the mining company Billiton, which it subsequently sold in 1994 and now forms part of BHP. In recent decades gas exploration and production has become an increasingly important part of Shell's business. Shell acquired BG Group in 2016, making it the world's largest producer of liquefied natural gas (LNG).Shell has a primary listing on the London Stock Exchange and is a constituent of the FTSE 100 Index. It had a market capitalisation of £216 billion at the close of trading on 27 June 2019, by far the largest of any company listed on the London Stock Exchange. It has secondary listings on Euronext Amsterdam and the New York Stock Exchange. There are two types of shares: A (code RDSA) and B (code RDSB), see also below.
As of February 2020, Shell's largest shareholder (A and B shares combined as a percent of the company) was Nederlands Centraal Instituut Voor Giraal Effectenverkeer Bv with 21.19%, ahead of Guaranty Nominees Limited in second with 18.03%, BlackRock Inc with 7.14%, and The Capital Group with 4.99%. According to the CDP Carbon Majors Report 2017, when taking into account its scope 3 greenhouse gas emissions, meaning emissions caused by the public and other companies using its products to power the modern economy, Shell was the ninth-largest corporate producer of greenhouse gas emissions in the period 1988–2015. In 2018, Shell announced it hoped to achieve net zero greenhouse gas emissions by 2050 or sooner.

"
13,Volkswagen Group,126.01700000000001,268.54900000000004,14.388,424.98,14,Consumer Discretionary,Auto & Truck Manufacturers,Europe,Germany,Germany,,Martin Winterkorn,http://www.forbes.com/companies/volkswagen-group/,0.0338557108569815,0.0535768146595221,"Volkswagen AG (German: [ˈfɔlksˌvaːgn̩]), known internationally as the Volkswagen Group, is a German multinational automotive manufacturing corporation headquartered in Wolfsburg, Lower Saxony, Germany and indirectly majority owned by the Austrian Porsche and Piëch families. It designs, manufactures and distributes passenger and commercial vehicles, motorcycles, engines, and turbomachinery and offers related services including financing, leasing and fleet management. In 2016, it was the world's largest automaker by sales, overtaking Toyota and keeping this title in 2017, 2018 and 2019, selling 10.9 million vehicles. It has maintained the largest market share in Europe for over two decades. It ranked seventh in the 2018 Fortune Global 500 list of the world's largest companies.The Volkswagen Group sells passenger cars under the Audi, Bentley, Bugatti, Lamborghini, Porsche, SEAT, Škoda and Volkswagen marques; light commercial vehicles under the Volkswagen Commercial Vehicles brand; motorcycles under the Ducati brand; and heavy commercial vehicles via the marques of listed subsidiary Traton: MAN, Scania, and Volkswagen Caminhões e Ônibus. It is divided into two primary divisions—the Automotive Division and the Financial Services Division—and as of 2008 had approximately 342 subsidiary companies. Volkswagen also has two major joint-ventures in China (FAW-Volkswagen and SAIC Volkswagen). The company has operations in approximately 150 countries and operates 100 production facilities across 27 countries.
Volkswagen was founded in 1937, to manufacture the car which would become known as the Beetle. The company's production grew rapidly in the 1950s and 1960s, and in 1965 it acquired Auto Union, which subsequently produced the first post-war Audi models. Volkswagen launched a new generation of front-wheel drive vehicles in the 1970s, including the Passat, Polo and Golf; the last became its bestseller. Volkswagen acquired a controlling stake in SEAT in 1986, making it the first non-German marque of the company, and acquired control of Škoda in 1994, of Bentley, Lamborghini and Bugatti in 1998, Scania in 2008 and of Ducati, MAN and Porsche in 2012. The company's operations in China have grown rapidly in the past decade with the country becoming its largest market.
Volkswagen Aktiengesellschaft is a public company and has a primary listing on the Frankfurt Stock Exchange, where it is a constituent of the Euro Stoxx 50 stock market index, and secondary listings on the Luxembourg Stock Exchange, SIX Swiss Exchange. It has been traded in the United States via American depositary receipts since 1988, currently on the OTC Marketplace. Volkswagen delisted from the London Stock Exchange in 2013. The state of Lower Saxony holds 12.7% of the company's shares, granting it, by law, 20% of the voting rights."
14,HSBC Holdings,167.74599999999998,81.086,13.5367,2634.139,15,Financials,Major Banks,Europe,United Kingdom,United Kingdom,,Stuart Gulliver,http://www.forbes.com/companies/hsbc-holdings/,0.00513894672984227,0.16694250548800002,"HSBC Holdings plc is a British multinational investment bank and financial services holding company. It is the largest bank in Europe, with total assets of US$2.715 trillion (as of August 2020). HSBC traces its origin to a hong in British Hong Kong and its present form was established in London by the Hongkong and Shanghai Banking Corporation to act as a new group holding company in 1991; its name derives from that company's initials. The Hongkong and Shanghai Banking Corporation opened branches in Shanghai in 1865 and was first formally incorporated in 1866.HSBC has around 3,900 offices in 65 countries and territories across Africa, Asia, Oceania, Europe, North America, and South America, and around 38 million customers. As of 2014, it was the world's sixth-largest public company, according to a composite measure by Forbes magazine.HSBC is organised within four business groups: Commercial Banking, Global Banking and Markets (investment banking), Retail Banking and Wealth Management, and Global Private Banking. In 2020, the bank announced that it would consolidate its Retail Banking & Wealth Management arm with Global Private Banking, to form Wealth & Personal Banking.HSBC has a dual primary listing on the Hong Kong Stock Exchange and London Stock Exchange and is a constituent of the Hang Seng Index and the FTSE 100 Index. As of 30 October 2020, it had a market capitalisation of £66.1 billion, the third-largest company listed on the London Stock Exchange. It has secondary listings on the New York Stock Exchange, Euronext Paris, and the Bermuda Stock Exchange.
HSBC's history has been plagued by a succession of scandals and the bank has been repetitively fined for money laundering (sometimes in relation with organized crime or terrorist organizations like Al Qaeda) or setting up large scale tax avoidance schemes."
15,Chevron,201.02900000000002,191.755,19.241,266.026,16,Energy,Oil & Gas Operations,North America,United States,California,California,John Watson,http://www.forbes.com/companies/chevron/,0.0723275168592544,0.10034158170582302,"Chevron Corporation is an American multinational energy corporation. One of the successor companies of Standard Oil, it is headquartered in San Ramon, California, and active in more than 180 countries. Chevron is engaged in every aspect of the oil, natural gas, including hydrocarbon exploration and production; refining, marketing and transport; chemicals manufacturing and sales; and power generation. Chevron is one of the world's largest companies; as of March 2020, it ranked fifteenth in the Fortune 500 with a  yearly revenue of $146.5 billion and market valuation of $136 billion. In the 2020 Forbes Global 2000, Chevron was ranked as the 61st -largest public company in the world.  It was also one of the Seven Sisters that dominated the global petroleum industry from the mid-1940s to the 1970s. Chevron is incorporated in California.Chevron's downstream operations manufacture and sell products such as fuels, lubricants, additives, and petrochemicals. The company's most significant areas of operations are the west coast of North America, the U.S. Gulf Coast, Southeast Asia, South Korea and Australia. In 2018, the company produced an average of 791,000 barrels of net oil-equivalent per day in United States."
16,Wal-Mart Stores,261.279,485.651,16.363,203.706,16,Consumer Discretionary,Discount Stores,North America,United States,Arkansas,Arkansas,C Mcmillon,http://www.forbes.com/companies/wal-mart-stores/,0.0803265490461744,0.033692919400968996,"Walmart Inc. ( ; formerly Wal-Mart Stores, Inc.) is an American multinational retail corporation that operates a chain of hypermarkets, discount department stores, and grocery stores from the United States, headquartered in Bentonville, Arkansas. The company was founded by Sam Walton in 1962 and incorporated on October 31, 1969. It also owns and operates Sam's Club retail warehouses. As of October 31, 2020, Walmart has 11,510 stores and clubs in 27 countries, operating under 56 different names. The company operates under the name Walmart in the United States and Canada, as Walmart de México y Centroamérica in Mexico and Central America, as Asda in the United Kingdom, as the Seiyu Group in Japan, and as Flipkart Wholesale in India. It has wholly owned operations in Argentina, Chile, Canada, and South Africa. Since August 2018, Walmart holds only a minority stake in Walmart Brasil, which was renamed Grupo Big in August 2019, with 20 percent of the company's shares, and private equity firm Advent International holding 80 percent ownership of the company.
Walmart is the world's largest company by revenue, with US$514.405 billion, according to the Fortune Global 500 list in 2019. It is also the largest private employer in the world with 2.2 million employees. It is a publicly traded family-owned business, as the company is controlled by the Walton family. Sam Walton's heirs own over 50 percent of Walmart through both their holding company Walton Enterprises and their individual holdings. Walmart was the largest United States grocery retailer in 2019, and 65 percent of Walmart's US$510.329 billion sales came from U.S. operations.Walmart was listed on the New York Stock Exchange in 1972. By 1988, it was the most profitable retailer in the U.S., and it had become the largest in terms of revenue by October 1989. The company was originally geographically limited to the South and lower Midwest, but it had stores from coast to coast by the early 1990s. Sam's Club opened in New Jersey in November 1989, and the first California outlet opened in Lancaster, in July 1990. A Walmart in York, Pennsylvania, opened in October 1990, the first main store in the Northeast.Walmart's investments outside the U.S. have seen mixed results. Its operations and subsidiaries in Canada, the United Kingdom, Central America, South America, and China are highly successful, but its ventures failed in Germany and South Korea."
17,Samsung Electronics,199.356,195.891,21.9278,209.637,18,Information Technology,Semiconductors,Asia,South Korea,South Korea,,Oh-Hyun Kwon,http://www.forbes.com/companies/samsung-electronics/,0.104598901911399,0.11193878228198301,"The Samsung Electronics Co., Ltd. (Korean: 삼성전자; Hanja: 三星電子; RR: Samsung Jeonja; lit. ""tristar electronics"", sometimes shortened to SEC and stylized as SɅMSUNG) is a South Korean multinational electronics company headquartered in the Yeongtong District of Suwon. It is the pinnacle of the Samsung chaebol, accounting for 70% of the group's revenue in 2012. Samsung Electronics has played a key role in the group's corporate governance due to circular ownership. Samsung Electronics has assembly plants and sales networks in 74 countries and employs around 290,000 people. It is majority-owned by foreign investors. It is the world's largest manufacturer of consumer electronics by revenue. As of 2019, Samsung Electronics is the world's second largest technology company by revenue, and its market capitalization stood at US$520.65 billion, the 12th largest in the world.Samsung is a major manufacturer of electronic components such as lithium-ion batteries, semiconductors, image sensors, camera modules and displays for clients such as Apple, Sony, HTC and Nokia. It is the world's largest manufacturer of mobile phones and smartphones, started with the original Samsung Solstice and later, the popularity of its Samsung Galaxy line of devices. The company is also a major vendor of tablet computers, particularly its Android-powered Samsung Galaxy Tab collection, and regarded for developing the phablet market with the Samsung Galaxy Note family of devices. It has also developed 5G capable smartphones including the Galaxy S20 and Galaxy Note 20 and foldable phones including the Galaxy Fold. Samsung has been the world's largest television manufacturer since 2006, and the world's largest manufacturer of mobile phones since 2011. It is also the world's largest memory chip manufacturer and, from 2017 to 2018, had been the largest semiconductor company in the world, briefly dethroning Intel, the decades-long champion.In 2012, Kwon Oh-hyun was appointed the company's CEO, but announced in October 2017 that he would resign in March 2018, citing an ""unprecedented crisis"". As of March 2018, the company maintains a three-CEO layout, with Ki Nam Kim, Hyun Suk Kim, and Dong Jin Koh. It has also had HC Hong as a separate CEO for Southeast Asia since 2015."
18,Citigroup,156.66299999999998,93.929,7.202999999999999,1846.006,19,Financials,Major Banks,North America,United States,New York,New York,Mike Corbat,http://www.forbes.com/companies/citigroup/,0.0039019374801598705,0.0766855816627453,"Citigroup Inc. or Citi (stylized as citi) is an American multinational investment bank and financial services corporation headquartered in New York City. The company was formed by the merger of banking giant Citicorp and financial conglomerate Travelers Group in 1998; Travelers was subsequently spun off from the company in 2002. Citigroup owns Citicorp, the holding company for Citibank, as well as several international subsidiaries. Citi is incorporated in New York.Citigroup is the third largest banking institution in the United States; alongside JPMorgan Chase, Bank of America, and Wells Fargo, it is one of the Big Four banking institutions of the United States. It is a systemically important financial institution and is on the list of systemically important banks that are commonly cited as being too big to fail. It is one of the nine global investment banks in the Bulge Bracket.
Citigroup is ranked 30th on the Fortune 500 as of 2019. Citigroup has over 200 million customer accounts and does business in more than 160 countries. It has 204,000 employees, although it had 357,000 employees before the financial crisis of 2007–2008, when it was bailed out by a massive stimulus package from the U.S. government.Citigroup announced in September 2020 that the CEO Michael Corbat is to retire in February 2021 and Jane Fraser to become the first woman CEO of a major Wall Street bank."
19,China Mobile,271.486,104.086,17.724,208.97,20,Telecommunication Services,Telecommunications services,Asia,China,China,,Yue Li,http://www.forbes.com/companies/china-mobile/,0.0848160022969804,0.170282266587245,"China Mobile is the trade name of both China Mobile Limited (Chinese: 中国移动有限公司; pinyin: Zhōngguó Yídòng Yǒu Xiàn Gōngsī) and its ultimate controlling shareholder, China Mobile Communications Group Co., Ltd. (Chinese: 中国移动通信集团有限公司; pinyin: Zhōngguó Yídòng Tōngxìn Jítuán Gōngsī, formerly known as China Mobile Communications Corporation, ""CMCC""), a Chinese state-owned company. China Mobile Limited provides mobile voice and multimedia services through its nationwide mobile telecommunications network across mainland China and Hong Kong.China Mobile Limited is listed on both the NYSE and the Hong Kong Stock Exchange. It is the largest mobile telecommunications corporation by market capitalisation, and also the world's largest mobile network operator by total number of subscribers, with over 946.73 million active subscribers as of June 2020.As of 31 October 2020, China Mobile Limited's total market value stood at HK$965 billion, which is the largest red chip company."
20,Allianz,82.007,128.401,8.2505,978.98,21,Financials,Diversified Insurance,Europe,Germany,Germany,,Michael Diekmann,http://www.forbes.com/companies/allianz/,0.00842764918588735,0.06425573009556,"Allianz SE ( AL-ee-ənts; German pronunciation: [aliˈants] (listen)) is a European multinational financial services company headquartered in Munich, Germany. Its core businesses are insurance and asset management. 
As of 2014, it is the world's largest insurance company, the largest financial services group and the largest company according to a composite measure by Forbes magazine, as well as the largest financial services company when measured by 2013 revenue. The company is a component of the Euro Stoxx 50 stock market index.Its asset management division, which consists of PIMCO, Allianz Global Investors and Allianz Real Estate, has €1,960 billion of assets under management (AuM), of which €1,448 billion are third-party assets (as at 2017-12-31).Allianz sold Dresdner Bank to Commerzbank in November 2008. As a result of this transaction, Allianz gained a 14% controlling stake in the new Commerzbank."
