,Company,Market Value,Revenue,Profits,Assets,Rank,Sector,Industry,Continent,Country,Headquarters,State,CEO,Forbes Webpage,Profits as % of Assets,Profits as % of Revenue,description
1333,Bank of India,3.844,6.8420000000000005,-0.925,94.322,1334,Financials,Major Banks,Asia,India,India,,Dinabandhu Mohapatra,http://www.forbes.com/companies/bank-of-india/,-0.00980683191620195,-0.135194387605963,"State Bank of India (SBI) is an Indian multinational, public sector banking and financial services statutory body headquartered in Mumbai, Maharashtra. SBI is the 43rd largest bank in the world and ranked 221st in the Fortune Global 500 list of the world's biggest corporations of 2020. A nationalised bank, it is the largest in India with a 23% market share by assets and a 25% share of the total loan and deposits market.The bank descends from the Bank of Calcutta, founded in 1806 via the Imperial Bank of India, making it the oldest commercial bank in the Indian subcontinent. The Bank of Madras merged into the other two presidency banks in British India, the Bank of Calcutta and the Bank of Bombay, to form the Imperial Bank of India, which in turn became the State Bank of India in 1955. The Government of India took control of the Imperial Bank of India in 1955, with Reserve Bank of India (India's central bank) taking a 60% stake, renaming it State Bank of India."
1334,Liberty Expedia Holdings,2.555,11.449000000000002,-0.128,32.434,1335,Consumer Discretionary,Business & Personal Services,North America,United States,Colorado,Colorado,Christopher Shean,http://www.forbes.com/companies/liberty-expedia-holdings/,-0.003946475920330521,-0.0111800157218971,"Qurate Retail Group (commonly known as Qurate Retail, Inc.), formerly known as Liberty Interactive Corporation, is an American media conglomerate controlled by company Chairman John C. Malone, who owns a majority of the voting shares."
1335,Shenzhou International Group Holdings,20.023,3.157,0.6859999999999999,4.013,1335,Consumer Discretionary,Apparel/Accessories,Asia,Hong Kong,Hong Kong,,Guan Huang,http://www.forbes.com/companies/shenzhou-international-group-holdings/,0.170944430600548,0.21729490022173004,"Shenzhou International Group Holdings Limited (SEHK: 2313) is a Chinese clothing manufacturer, headquartered in Ningbo.
Shenzhou International states that it is ""the largest vertically integrated knitwear manufacturer in China"", and the country's largest exporter of knitwear, with customers including Nike, Adidas and Uniqlo.The chairman is Ma Jianrong, who started as a factory worker, and rose to become a billionaire."
1336,Bunzl,10.296,12.107000000000001,0.435,7.145,1337,Consumer Discretionary,Business & Personal Services,Europe,United Kingdom,United Kingdom,,Frank van Zanten,http://www.forbes.com/companies/bunzl/,0.0608817354793562,0.0359296274882299,"Bunzl plc is a British multinational distribution and outsourcing company headquartered in London, United Kingdom.
The activities of the company have changed a number of times during its existence, frequently incorporating the disparate business interests of the founding Bunzl family, which trace their history back to a haberdashery opened in Pozsony in 1854. The current company was established in London in 1940 as a manufacturer of cigarette filters, crêpe and tissue paper, and the production of fibres, pulp, paper, building materials and plastics were all brought into the firm – and subsequently sold – over the following decades. Bunzl restructured itself as a company purely focused on distribution through a divestment process which began in the early 1990s and ended with the 2005 spin out of Filtrona.
Bunzl has been listed on the London Stock Exchange since 1957 and is a constituent of the FTSE 100 Index."
1337,US Foods,7.75,24.175,0.40700000000000003,9.186,1337,Consumer Staples,Food Retail,North America,United States,Illinois,Illinois,Pietro Satriano,http://www.forbes.com/companies/us-foods/,0.0443065534509035,0.0168355739400207,"US Foods (formerly known as U.S. Foodservice) is an American foodservice distributor. With approximately $24 billion in annual revenue, US Foods was the 10th largest private company in America until its IPO. Many of the entities that make up US Foods were founded in the 19th century, including one that sold provisions to travelers heading west during the 1850s gold rush. The company used the name U.S. Foodservice until 1993. US Foods offers more than 350,000 national brand products and its own “exclusive brand” items, ranging from fresh meats and produce to prepackaged and frozen foods. The company employs approximately 25,200 people in more than 60 locations nationwide, and provides food and related products to more than 250,000 customers, including independent and multi-unit restaurants, healthcare and hospitality entities, government and educational institutions. The company is headquartered in Rosemont, Illinois, and is a publicly held company trading under the ticker symbol USFD on the New York Stock Exchange.On 9 December 2013, Sysco Corp announced it would acquire US Foods for $8.2 billion ($3.5 billion plus $4.7 billion of debt), but on June 24, 2015, US Federal Judge Amit Mehta ruled that the combined Sysco-US Foods would control 75% of the U.S. foodservice industry and that would stifle competition. On June 29, 2015, Sysco terminated its merger with US Foods."
1338,Chugoku Electric Power,4.107,12.388,0.105,29.084,1339,Utilities,Electric Utilities,Asia,Japan,Japan,,Tomohide Karita,http://www.forbes.com/companies/chugoku-electric-power/,0.0036102324302021704,0.00847594446238295,"The Chugoku Electric Power Company, Incorporated (中国電力株式会社, Chūgoku Denryoku Kabushiki-gaisha) is an electric utility with its exclusive operational area of Chūgoku region of Japan. It is the sixth largest by electricity sales among Japan's ten regional power utilities. It operates the Shimane Nuclear Power Plant.
In 1982, Chugoku Electric Power Company proposed building a nuclear power plant near the island of Iwaishima, but many residents opposed the idea, and the island's fishing cooperative voted overwhelmingly against the plans. In January 1983, almost 400 islanders staged a protest march, which was the first of more than 1,000 protests the islanders carried out. Since the Fukushima nuclear disaster in March 2011 there has been wider opposition to construction plans for the plant.

"
1339,Contemporary Amperex Technology,27.427,4.135,0.564,9.271,1340,,,Asia,China,China,,Jia Zhou,http://www.forbes.com/companies/contemporary-amperex-technology/,0.0608348613957502,0.13639661426844002,"Contemporary Amperex Technology Co. Limited, abbreviated as CATL, is a Chinese battery manufacturer and technology company founded in 2011 that specializes in the manufacturing of lithium-ion batteries for electric vehicles and energy storage systems, as well as battery management systems (BMS). It is headquartered in Ningde, Fujian Province and operates manufacturing bases in Ningde, Qinghai and Liyang. Its three main R&D centers are based in Ningde, Shanghai and Berlin.CATL's annual sales volume amounted to 21.18 GWh of energy storage capacity in 2018. Based on annual shipments, CATL is the world's third largest provider of EV, HEV and PHEV battery solutions behind Panasonic (Sanyo) and BYD. The company aims to have a global lithium-ion production capacity of 50 GWh by 2020.In 2018, it was announced that CATL will establish a new battery factory in Arnstadt, Thuringia, Germany.In June 2020, CATL's founder Zeng Yuqun announced that the company had achieved a battery for electric vehicles rated as good for 1 million miles (or 2 million kilometers) and was waiting to receive orders.

"
1340,Emera,8.915,4.881,0.5760000000000001,23.659000000000002,1341,Utilities,Electric Utilities,North America,Canada,Canada,,Scott Balfour,http://www.forbes.com/companies/emera/,0.0243459148738324,0.1180086047941,"Emera Incorporated is a publicly traded Canadian multinational energy holding company based in Halifax, Nova Scotia. Created in 1998 during the privatization of Nova Scotia Power, a provincial Crown corporation, Emera now invests in regulated electricity generation as well as transmission and distribution across North America and the Caribbean.

"
1341,KION Group,8.061,9.433,0.47200000000000003,14.825,1341,Industrials,Heavy Equipment,Europe,Germany,Germany,,Gordon Riske,http://www.forbes.com/companies/kion-group/,0.0318381112984823,0.05003710378458599,"Kion Group AG (styled as KION Group) is a German multinational manufacturer of materials handling equipment, with its headquarters in Frankfurt, Hesse, Germany.  Its principal products are intralogistics, warehouse automation equipment, and industrial (forklift) trucks.  KION Group was founded in 2006 by the demerger of The Linde Group's materials handling equipment operations. It is the world's second-largest manufacturer of forklifts measured by revenues (after Toyota Industries)."
1342,Daishi Hokuetsu Financial Group,1.3730000000000002,0.8909999999999999,0.512,80.665,1343,Financials,Regional Banks,Asia,Japan,Japan,,,http://www.forbes.com/companies/daishi-hokuetsu-financial-group/,0.00634723857930949,0.574635241301908,"The Tobu Railway Co., Ltd. (東武鉄道株式会社, Tōbu Tetsudō kabushiki gaisha) is a Japanese commuter railway and keiretsu holding company in the Greater Tokyo Area as well as an intercity and regional operator in the Kantō region. Excluding the Japan Railways Group companies, Tobu's 463.3 km rail system is the second longest in Japan after Kintetsu. It serves large portions of Saitama Prefecture, Gunma Prefecture and Tochigi Prefecture, as well as northern Tokyo and western Chiba Prefecture. The Tobu Railway Company is listed in the First Section of the Tokyo Stock Exchange and is a constituent of the Nikkei 225 index.
The Tobu corporate group is also engaged in road transportation (bus/taxi), real estate, and retail. It is the owner of the Tokyo Skytree, the tallest tower in the world. The company is a member of the Mizuho Financial Group, a financial group (keiretsu) and one of the largest companies in the world.
The name ""Tobu"" is formed from the kanji for east (東) and Musashi (武蔵), the initial area served.

"
1343,RHB Bank,5.6339999999999995,2.781,0.5710000000000001,58.842,1344,Financials,Regional Banks,Asia,Malaysia,Malaysia,,Khairussaleh Ramli,http://www.forbes.com/companies/rhb-bank/,0.009703952958770941,0.20532182668104998,"RHB Bank Berhad (MYX: 1066) was incorporated in Malaysia as a public limited company on 24 August 1994 under the name of DCB Holdings Berhad. It assumed its present name on 16 June 1997. RHB Capital was listed on the Main Board (now known as ""Main Market"") of Bursa Malaysia Securities Berhad on 29 December 1994, replacing DCB Bank Berhad (now known as RHB Bank Berhad (""RHB Bank""), pursuant to a restructuring scheme undertaken in 1994.Now, the fourth largest fully integrated financial services group in Malaysia, The RHB Banking Group provides financial products and services through its main subsidiaries – RHB Bank Berhad, RHB Investment Bank Berhad, OSK Investment Bank Berhad, RHB Insurance Berhad and RHB Islamic Bank Berhad, while its asset management and unit trust businesses are undertaken by RHB Asset Management Sdn. Bhd. and RHB Islamic International Asset Management Berhad.
On 16 March 2005, the RHB Banking Group became the first domestic financial group in Malaysia to set up an Islamic banking subsidiary, known as RHB Islamic Bank Berhad.
In November 2012, the RHB Banking Group acquired OSK Investment Bank Berhad (OSKIB) and in April 2013, the merger between OSKIB with RHB Investment Bank (RHBIB) made RHBIB the largest investment Bank in Malaysia by assets.With the recent merger of OSKIB and RHBIB, the investment banking business is now in seven ASEAN countries and Hong Kong.
In 1996, James Alexander acquires a 75% stake in Kwong Yik Bank Berhad. A year later, a merger between Kwong Yik Bank Berhad and DCB Bank Berhad formed RHB Bank, which made it as Malaysia's third largest financial services group.
RHB Bank is one of the main subsidiaries under the RHB Banking Group and recently celebrates its 100th Anniversary on 15 July 2013. 
As of 2013, RHB Bank has over 194 branches in Malaysia, 7 branches in Singapore, 2 branches in Thailand, and 1 branch in Brunei and Vietnam.

"
